tsne_all_1,tsne_all_2,tsne_all_3,id
63.312183,-34.388645,-107.80715,832
7.2072973,-206.56339,-154.18486,833
152.07703,-47.48277,-50.15199,834
-27.553797,-56.8597,-122.18682,835
-218.56723,-51.302742,-150.27806,836
143.9617,-86.754486,-106.95139,837
40.707947,-93.215706,-35.31907,838
69.657364,-72.20306,-137.2876,839
-222.81679,-69.778244,1.0126837,840
-265.42722,-296.9476,-152.5663,841
122.76905,-143.53242,6.7386537,842
34.339764,98.67715,-31.435856,843
-131.47485,-157.65659,-142.2589,844
-358.46014,453.34927,-80.261765,845
-184.3479,-197.9751,-101.26928,846
147.39613,124.65829,-100.63575,847
-214.20547,-236.51804,22.313166,848
67.684364,64.47809,-105.21863,849
85.32045,91.41624,-49.87316,850
-108.66774,-111.99143,-80.46286,851
301.5635,2.1871843,-47.02429,852
-115.01581,73.62969,-145.28268,853
26.89584,128.50204,-196.35779,854
35.935753,4.8522563,-88.18786,855
-25.012516,62.038082,-10.882264,856
-78.05078,64.881584,-35.30122,857
66.90781,-15.35384,-99.04146,858
-85.16459,-106.98511,-66.05447,859
122.259476,-111.92766,-73.678795,860
102.072556,-204.36554,-79.61752,861
-2.5194314,350.93765,-200.5778,862
68.7509,-72.60964,-85.51158,863
-118.27187,83.32851,-46.32055,864
-33.253643,-224.35812,-61.492977,865
-9.42041,-46.59396,-11.770081,866
-82.75772,-118.28138,-75.669586,867
40.52985,-153.38594,-108.228546,868
-133.25517,53.79295,-82.727066,869
162.08244,-144.66856,-106.31148,870
123.47407,-99.40583,-86.11257,871
-208.02571,-10.31641,-41.30224,872
-317.94196,-42.91687,-104.61869,873
68.159775,115.025185,48.0018,874
-127.554855,-175.6549,17.33373,875
51.77815,41.401096,-121.74363,876
-149.8287,17.684376,9.126807,877
296.1501,112.18409,-112.240005,878
51.174118,-32.244762,-91.33395,879
172.62634,-90.46511,-55.85602,880
-378.99762,-83.45813,-37.694202,881
-153.95473,-14.50875,-75.213326,882
-309.0016,-291.0364,-88.71113,883
-255.50182,-268.57257,-39.700275,884
17.085625,61.90515,-76.47996,885
-6.3406963,-58.825733,-117.0802,886
75.5882,-61.72745,-142.27481,887
-358.96704,-145.40126,-60.524437,888
172.082,5.345767,106.640785,889
25.867065,-80.352844,-98.51848,890
94.05709,42.5094,-15.523139,891
-26.167568,-133.12471,-97.5261,892
73.41413,35.03882,-136.3015,893
-272.1018,-263.063,-76.01606,894
-99.758675,143.85345,-127.71013,895
104.84353,-150.06158,-12.738474,896
54.067104,89.76983,-30.051315,897
-125.36353,26.991972,32.199154,898
96.757095,-22.689396,-167.56265,899
163.11728,5.320202,111.859695,900
63.43016,-24.42179,-119.48343,901
-42.947945,56.85377,-214.10387,902
24.46278,-69.67345,-97.81809,903
41.17374,-88.1703,-79.29783,904
199.87132,-10.309646,-87.382355,905
-299.9439,-140.48358,-97.48823,906
125.22373,22.085596,-106.5492,907
-190.251,226.90721,-153.99059,908
-360.90588,-242.31369,-83.7361,909
-188.78339,233.60992,-142.70189,910
151.6907,21.477684,-102.48193,911
260.05063,-60.35353,-3.9774275,934
143.36993,310.0841,-90.55381,935
187.16394,51.094048,-39.84763,936
-201.07582,-105.167595,39.869038,937
-313.49866,236.57462,-41.70087,938
-129.43845,-202.79153,64.431046,939
-112.944466,-199.40851,37.25649,940
-34.533653,277.55127,-34.83996,1067
144.60442,250.23482,-0.82936394,1068
3.6001248,52.667774,-14.474615,1069
125.90108,-43.43497,40.11745,1078
86.87297,-58.95972,46.413334,1079
-1.0305917,5.581493,53.104374,1080
-88.73319,187.38492,-17.691608,1081
-30.346798,156.21172,19.764967,1082
-148.33598,-141.8599,25.210335,1083
-11.671185,24.783703,59.035725,1084
-121.082016,222.50021,-67.614395,1085
-456.49808,-214.54854,-14.242143,1086
78.40207,156.95758,-33.636333,1087
73.74835,-67.33026,-23.96545,1088
-291.58127,85.06384,-51.786545,1089
-261.77435,-156.06769,-27.243929,1090
28.034128,-50.349346,-34.62637,1091
180.60292,96.66718,-24.798656,1092
76.732155,-19.61632,-14.283981,1093
-67.58274,-144.7479,4.8094897,1111
36.12209,-2.002608,9.373002,1123
-101.112976,-192.91989,-7.6533065,1124
186.54176,-84.96721,-9.051444,1125
16.865536,47.705265,-7.1468143,1126
-251.90283,-44.20489,-45.08861,1127
-86.290146,-107.49468,-15.769088,1128
-308.7781,155.00874,-84.964874,1129
88.3378,-27.216757,-43.554073,1130
19.606441,-14.146236,-53.17765,1136
-78.29766,-37.02173,18.139378,1147
200.03004,163.13266,3.9133134,1149
-35.270782,23.705143,20.632126,1150
47.263355,374.47565,-14.853049,1151
80.98034,230.38477,8.29871,1152
55.327065,-23.829578,51.534626,1153
-69.51335,-107.97122,13.388876,1154
-162.69986,-92.92066,47.954723,1156
-110.18576,-225.27084,51.3847,1157
-109.02005,-47.339764,26.548258,1158
-40.428143,-189.45503,32.38415,1159
14.120515,4.489,30.315113,1161
62.337353,-147.56323,55.139736,1162
-2.6530416,27.655912,17.876724,1167
17.595867,-125.94918,21.650948,1168
-52.584084,-123.96778,41.419064,1169
-429.43216,-205.9128,4.372115,1171
-61.762905,71.539154,8.945996,1173
19.06589,-117.70165,53.29213,1174
-125.09778,284.70477,-26.808914,1175
131.19704,23.634037,40.5421,1176
-47.433758,-84.17862,-67.841705,1177
26.091606,-17.520123,-39.112816,1178
-60.756607,188.88846,-41.40973,1179
9.170151,-112.13374,71.93816,1180
108.79301,-18.664164,34.426373,1182
-165.09828,76.70513,-13.007621,1183
-231.97954,-73.89973,-141.44594,1185
157.43631,34.252422,-30.367542,1187
119.2633,-38.577065,-11.235084,1188
-39.26371,-162.67218,-32.547756,1190
189.97092,-53.206688,22.134716,1191
70.365456,73.67741,-18.453497,1192
2.7276003,114.509575,-60.434605,1193
0.38429856,-225.69847,16.055483,1197
-39.80367,-133.31209,-45.716038,1198
-20.322975,-23.323092,-46.785576,1203
42.291058,71.42853,-52.6229,1204
-71.49046,169.32487,-75.632706,1205
-66.32246,22.1577,-21.374886,1206
-6.88535,-266.36554,-27.90377,1207
-139.04912,-73.38864,-29.505423,1208
-32.92885,-131.97314,-22.110413,1210
28.026665,111.502495,-49.693382,1211
-158.08731,0.74299306,-39.36731,1363
-3.0069625,235.21637,-92.57231,1364
-240.87273,-90.73632,-11.006849,1365
8.17073,-67.22492,-54.153244,1366
24.541222,100.45829,-66.85763,1367
116.10268,-136.46103,-29.024195,1373
-11.431104,-24.958572,-16.156612,1374
-189.85669,-285.1451,-20.36933,1381
-14.370225,93.20389,-92.44764,1382
-109.07278,-91.658516,-64.86559,1383
-365.73804,-86.24004,-44.59035,1384
0.14696662,-188.5578,-42.560455,1385
137.06938,-91.5174,-28.461746,1386
249.20177,-32.88478,2.9989235,1388
190.40779,11.229078,1.6587316,1389
212.27306,-58.70336,-17.486858,1390
-147.24629,3.1721694,-63.00228,1391
-265.85294,33.88008,-42.01829,1392
87.25668,210.67151,-2.2888873,1394
34.626785,-110.03109,30.761332,1395
-85.741264,223.53374,-27.158054,1396
-241.90257,155.5196,-54.67439,1397
52.15582,-20.728903,3.818808,1398
-1.1342752,-112.038475,39.40771,1399
-20.38194,23.400188,3.1562912,1400
-33.552937,-95.65157,31.8206,1401
-86.27228,69.35234,-12.036858,1402
-141.29984,-27.064856,-7.621589,1403
49.408234,-196.38324,6.613197,1404
223.38432,62.347202,8.309635,1405
56.970806,45.04696,-25.252329,1406
45.881393,7.2886834,-64.95342,1407
229.06032,-2.040121,-0.79677624,1408
270.62003,-17.297743,-29.55529,1409
-90.41036,-31.455017,-6.461231,1410
116.820244,60.083305,-7.212318,1411
196.08768,-125.27112,0.6701331,1412
256.2903,-48.66954,-3.8819766,1413
6.3085976,49.54061,-36.75466,1414
-58.28648,-15.017288,-23.796812,1415
-43.365852,189.24084,-63.568466,1416
-16.325424,-218.17612,-4.0164776,1417
117.74843,4.4909744,-26.839823,1418
81.997925,285.2383,-56.054653,1419
-146.64369,103.15618,-65.43658,1420
43.148903,56.555992,-67.301834,1421
-97.63889,168.04506,-105.24227,1422
52.93973,100.06178,-76.0261,1423
121.16879,29.922686,-63.088943,1436
-17.588802,-51.079582,-55.27387,1437
-315.71103,-116.11227,-27.42302,1438
-616.2524,-86.24409,-84.80192,1439
-163.24594,58.74423,-56.709553,1445
-38.680992,103.903595,-46.839813,1446
200.51761,-97.42915,48.139545,1490
57.21361,-60.675224,-14.33075,1506
-156.1475,-191.7872,-67.14304,1507
-53.726765,-28.395924,-26.275528,1508
-117.77476,-5.2176495,-33.32668,1509
86.65349,-14.992421,-48.472008,1510
200.52937,67.51917,-39.436333,1511
-93.28294,-10.782901,-50.31135,1512
-76.73453,-162.86786,7.2817183,1513
37.959293,148.97691,1.971152,1516
-19.096397,-136.13113,50.711468,1517
82.12729,-157.0311,30.939346,1518
9.092784,120.13767,-54.515762,1519
-175.04489,-48.1467,-54.128365,1536
-263.2427,-135.12053,-48.752434,1537
9.126703,125.35173,-23.482452,1538
-30.663435,-51.2045,-17.809423,1539
-120.37712,67.06377,-70.17319,1540
-362.48236,-276.51382,-27.209127,1541
-78.19794,86.8127,-98.942024,1542
234.79987,84.6469,0.49527958,1543
-53.96523,-213.62311,20.671549,1544
-59.625187,-174.51662,-17.831392,1545
49.146202,-84.51374,-55.177826,1546
-55.37437,-132.59166,-1.1048143,1547
18.100323,-73.63172,-34.415962,1548
42.00247,23.888494,-13.789943,1549
61.58223,9.687104,1.596642,1550
57.76666,-200.42928,-6.8076334,1551
-19.921318,-99.24064,-27.511694,1552
-90.833275,90.63074,-79.92698,1553
30.97257,8.099594,-8.566128,1554
54.65832,-33.709793,47.006866,1587
132.20775,-122.82965,-38.191574,1590
5.6963334,80.90903,55.9636,1593
-163.20773,78.10184,37.42261,1594
-194.99153,242.29008,-44.755985,1595
65.42674,-7.3799896,97.25064,1596
-207.00763,-139.96638,5.967036,1597
182.028,155.61186,-12.228093,1598
70.92448,-28.75799,19.051994,1599
265.7845,-16.435707,40.842155,1600
-197.64314,-14.507113,0.37062353,1601
49.050827,144.69566,19.599794,1602
-52.86217,74.252975,32.60807,1603
91.68239,137.37778,24.095695,1604
-32.865604,55.038963,20.0552,1605
-138.16086,4.4155126,-26.254885,1606
57.759583,-203.78183,51.54568,1607
-77.760376,-112.78373,18.674944,1608
-19.266518,-53.072983,40.56156,1609
-52.932827,70.50745,23.169493,1610
-39.88134,-109.52693,21.2585,1611
-163.76118,216.48398,-48.27792,1612
77.33829,-24.461958,26.463549,1613
-63.28884,-123.27205,-9.814708,1614
116.96327,32.40163,-41.574486,1615
135.08998,60.961506,-37.241287,1616
98.801476,-105.20952,-18.122086,1617
-196.08595,-75.43969,-9.401403,1618
-38.208515,132.31686,-77.028656,1619
-97.41771,89.97817,-68.755684,1620
-26.971554,-114.74154,-32.67731,1621
191.33122,-116.29045,-10.8265915,1622
-48.867855,127.40167,-69.93064,1623
-23.734108,-52.165287,-35.30824,1624
73.012886,-23.140005,-1.0380841,1625
113.78781,-20.344637,-7.3675513,1626
55.34094,186.8362,-62.223312,1627
18.090923,-52.97727,-53.510616,1628
204.69295,4.7145696,-15.180425,1629
61.32311,12.185218,-19.78948,1630
1.7014484,-26.604067,7.261298,1631
206.1091,1.8113495,4.4912558,1632
210.82115,-70.48988,-20.151104,1633
106.81642,-132.25867,6.0162363,1634
-116.45173,95.65924,-45.98939,1635
-15.44033,190.16177,-56.743195,1636
75.73056,-40.19576,-26.088913,1637
137.59653,124.13775,-38.638912,1638
-180.64803,191.36943,-43.155685,1639
107.957756,68.84927,-5.1460724,1640
-90.931725,131.97389,-24.365305,1641
-85.64393,-111.572784,-35.065025,1642
-38.62857,2.0591238,-48.15668,1643
147.66753,32.443295,-6.3539658,1644
-173.4331,286.9561,-125.737274,1645
251.97842,-13.209198,5.243416,1646
-159.54565,-94.7122,-24.889614,1647
57.766296,330.16388,-66.51724,1648
29.460417,-75.048164,-22.145649,1649
73.71873,168.65068,-29.328627,1650
70.73499,-46.97611,29.236023,1678
209.2934,-77.43365,11.558456,1694
-24.889753,-21.846306,-26.514706,1695
-69.78319,-186.9256,-21.863688,1696
-165.46898,-141.76303,-9.270231,1697
-94.923645,169.173,36.401817,1739
98.25307,221.42766,-36.85938,1740
-61.337368,57.762844,-48.005753,1741
106.0985,-1.1287568,14.758463,1742
-136.03221,178.92317,-31.558863,1743
289.85873,57.194878,33.713787,1744
-100.81044,-71.19793,-61.572357,1745
-127.74068,-74.0712,-40.18091,1746
189.44182,11.764489,-74.637856,1747
-110.81243,-92.72171,-19.28507,1748
-44.905067,-2.7192867,44.65846,1749
55.2095,119.58463,-20.422338,1750
92.048584,-28.038954,-54.606792,1751
32.790787,-25.602928,-35.47168,1752
-171.61034,51.095806,-61.07216,1753
-3.8669884,92.208565,-56.3929,1754
99.236534,141.69746,-57.35744,1755
-92.83369,33.868034,-69.7855,1756
201.16344,-16.186188,-2.752496,1757
20.187746,-135.79784,-18.109873,1758
-273.89124,140.66884,-79.210655,1759
33.038647,-53.297974,-50.62805,1760
-117.13027,211.66277,-63.91241,1761
30.178507,86.49511,53.943993,1762
196.10814,50.516903,41.5508,1763
30.069183,-1.2625263,-71.553986,1764
-11.24514,-157.35023,-15.527374,1765
-81.45537,165.9974,-46.95706,1766
90.43971,-21.659382,-17.936243,1767
45.448624,42.15559,-48.80151,1778
4.0685396,69.012825,-49.296116,1779
-93.66546,-64.2674,-55.59627,1780
113.63199,-2.3746154,44.628166,1781
1.8373039,-41.574486,5.968086,1782
119.857605,47.737206,15.5313,1783
-232.46744,233.28508,-64.734276,1784
49.75749,336.34976,-58.078407,1785
263.63712,2.8989608,-33.748966,1786
29.457659,107.55011,-38.383747,1787
75.809425,-64.28693,-12.716198,1788
109.2465,85.19401,-26.822754,1789
143.63011,-133.39403,-1.7172625,1790
106.92565,98.35142,-23.107494,1791
-309.42383,-235.50677,-20.82376,1792
145.14319,-118.98422,-0.7426341,1793
-26.963339,432.61996,-107.7677,1794
256.0944,-19.626997,-7.8554883,1795
-66.314804,87.96232,-46.838375,1796
-79.62796,81.29489,-76.85943,1797
43.12196,112.40462,-63.239376,1798
172.00252,-45.419342,-15.123579,1799
61.713764,-58.91415,-32.00738,1800
373.0399,108.64064,-32.475292,1852
73.014626,-91.110725,53.368282,1932
-8.482806,35.41668,17.4514,1933
35.65955,45.50094,26.540897,1934
84.29243,-12.117463,36.73695,1935
86.264084,93.4472,6.040796,1936
-127.680016,-63.491936,37.877296,1937
143.79137,119.13608,-54.679523,1938
117.238205,-11.377574,-29.825602,1939
57.99575,-42.119236,-27.933409,1940
-89.863075,-15.673622,-15.944973,1941
-120.654785,-18.050447,-35.485863,1942
29.705057,-89.47654,-18.362902,1943
-205.1612,-226.3025,18.47651,1944
-64.91345,18.934689,31.16266,1945
97.9175,38.23892,16.812565,1946
135.94011,50.966995,27.372398,1947
-71.344925,9.223442,17.810978,1948
94.76438,-34.04302,17.459349,1949
-228.26134,-81.56027,-1.4884177,1950
210.19795,-63.611336,19.108555,1951
93.91762,-19.721655,-61.423916,1952
139.35954,-165.67155,14.765127,1953
99.41281,26.689737,-24.099854,1954
5.154532,-7.7517633,-30.23046,1955
186.67758,-45.0923,11.69399,1956
343.80817,83.67612,2.4732156,1957
25.004223,56.748993,-22.623951,1958
21.78255,176.95316,-73.2295,1959
111.311615,38.0372,-33.327206,1960
-29.005365,150.2875,-50.601322,1961
-2.7538598,-54.034702,-21.018114,1962
74.73157,177.1691,-46.595066,1963
101.13329,0.18313795,48.248905,1965
-54.01445,82.19799,-10.383786,1966
-109.79096,-40.430454,36.840675,1967
-85.01423,-58.37223,-2.015761,1968
0.5701217,-19.849178,-39.72618,1969
141.43999,112.63002,-41.73122,1970
-25.73289,-33.07514,-40.67883,1971
-20.362879,-113.93301,-20.960749,1972
145.80305,83.90706,-18.120289,1974
6.2543783,377.13776,-81.48141,1975
-41.21261,-23.537785,-26.539978,1976
171.37572,-147.40335,12.18985,1977
32.8693,61.151703,-42.301826,1978
-19.022665,-57.722095,12.191981,1979
35.946873,-112.96801,9.442048,1980
-34.45988,-121.57489,-39.932434,1981
15.654713,-109.15318,-16.954653,1982
3.2371743,-136.99535,-38.182926,1983
228.04611,76.705246,12.377032,1984
-7.260599,150.67311,-54.256237,1985
-100.015785,94.5287,-42.311375,1986
85.041145,-90.54268,-71.90526,1987
48.05814,3.4582639,-34.279503,1988
-144.93535,37.628185,-62.755955,1989
-234.9027,158.12735,-63.168976,1990
155.41573,-122.54134,-37.49954,1991
-40.872437,-75.4021,-20.578403,2153
214.08041,35.91256,-18.367092,2154
143.76378,-123.44285,-19.621206,2155
45.546234,19.152983,-48.591377,2156
-150.28099,164.97684,-53.25944,2157
94.6919,-159.6365,8.056674,2158
-212.46846,-189.09834,-38.805077,2159
145.99696,-138.42223,-24.925014,2160
-277.70648,33.57153,-42.229282,2161
-23.954899,-38.29686,-32.199467,2262
-63.03711,-185.28891,-24.985552,2263
107.50033,133.8685,29.828379,2268
65.14387,-94.58903,4.7195053,2269
8.887807,41.76071,-78.473625,2292
197.72604,-108.80795,-4.848053,2293
-79.17154,-55.328743,-21.90854,2306
179.86485,-121.66499,-12.670498,2309
-54.95768,26.68679,111.84225,2344
120.07905,-122.27315,-2.13121,2348
58.412285,126.97062,-31.851768,2389
8.87261,20.061798,34.699413,2390
-69.19839,66.29411,-12.108846,2391
-204.24211,-147.79826,-3.3019044,2392
-391.59024,-155.86269,-46.707443,2393
-84.5875,-199.1396,-69.79627,2394
-345.9336,-148.24669,-66.842,2398
164.30264,-9.305247,45.48994,2399
132.22597,40.730293,33.620865,2400
48.344257,62.8531,-43.51904,2402
110.15959,75.33993,2.0174332,2404
33.861504,-145.2038,-101.08112,2405
-152.60522,-201.14316,-96.00005,2408
123.41019,10.596384,85.4592,2409
-138.9679,106.873436,-57.38996,2410
208.14069,3.5854044,-27.328276,2411
-3.222612,-197.08446,-37.575325,2412
-63.687366,-136.4846,-71.36617,2413
132.06735,-34.20338,65.44098,2415
28.116693,-105.73948,-18.183796,2416
-275.72665,146.94609,-68.65755,2417
60.615536,88.61557,-57.539207,2420
-67.84347,54.187717,-4.103134,2421
195.49927,-75.35484,-10.61689,2422
121.22339,-154.55841,8.985134,2423
45.24173,-104.5935,29.313517,2424
21.26028,379.81854,-108.413765,2426
35.447758,351.25842,-74.60758,2427
46.458324,-206.1524,-7.6194844,2428
195.06729,100.835,-17.522844,2431
-23.890516,-128.89204,-35.840492,2432
122.50127,104.21847,-7.898101,2433
66.00064,20.67122,29.273573,2434
75.464874,-60.63702,45.16729,2435
-232.43213,-48.249615,-0.10696216,2436
79.9225,60.237637,39.106277,2437
23.186554,-3.2751427,25.105019,2438
-206.70314,-31.455027,22.075293,2439
-216.7204,-212.91771,34.67499,2441
-96.531586,274.38672,-19.980606,2442
-281.43127,6.2215734,-21.42164,2444
-83.88859,85.511314,-67.39565,2446
72.396164,85.35213,-95.26698,2447
35.233105,46.47036,-79.93928,2449
-104.579025,-126.89053,-34.18407,2451
83.479416,174.111,-35.791958,2455
-57.97459,297.37997,-59.894043,2457
-133.97516,146.34607,-23.285284,2458
58.016903,96.63703,-0.79392433,2459
-10.232483,137.9354,-18.825216,2460
77.88936,82.533035,7.343533,2461
-107.27879,194.34842,-38.022358,2462
-58.12811,5.912426,29.149717,2486
-33.566696,31.574497,150.36281,2488
74.30523,-106.30303,-16.913841,2502
713.8601,140.18695,-76.4379,2505
-4.6510653,-3.9013994,-87.31815,2524
-257.76382,-220.66763,-96.25659,2537
-33.045666,-92.879845,15.892946,2552
-70.188576,-181.11615,12.840714,2557
122.94421,-81.76639,1.0520114,2560
-445.04358,-159.41978,-4.3387303,2561
124.782295,-104.120514,-22.893917,2562
8.172382,-164.47086,-2.7495313,2563
254.71587,-210.15138,23.996313,2564
42.57724,-110.90499,-23.47859,2565
36.461987,-18.301117,37.339905,2566
-35.22037,-26.165535,52.213352,2567
126.32163,-80.17096,12.08655,2571
-27.161663,-168.64726,-4.74043,2572
-5.214793,44.968704,-44.92192,2575
-99.189896,238.89752,40.792294,2577
77.841484,91.381584,-63.965668,2579
2.144735,-56.499985,15.362265,2586
11.575146,25.382973,27.211119,2622
138.51842,36.975998,19.688995,2631
48.50565,20.093197,-39.425385,2636
-30.82579,265.04608,-28.016407,2649
-76.56297,380.4788,-49.30239,2651
-16.362133,33.466824,129.35754,2656
54.914318,34.892605,-38.174553,2657
-86.93104,-97.60114,-74.02863,2660
189.8445,-61.979774,-30.194487,2673
281.26175,80.34653,-21.091337,2787
-47.151413,-91.67377,-113.39931,2803
26.849525,-85.98666,-56.65418,2846
-39.343147,65.739624,-36.226475,2847
31.68276,-126.29216,-77.13025,2848
30.246847,-48.32056,-6.7201953,2849
-114.18321,-196.2102,9.039944,2850
102.80505,114.3212,-54.026783,2851
64.554146,-34.75638,-41.383236,2852
45.86742,190.5522,-75.42408,2853
99.661415,-82.250496,-39.832314,2854
-28.989573,-117.59852,-7.584224,2855
-77.86932,108.73497,-84.28875,2856
79.645325,-44.63331,-59.915688,2857
-350.96686,-152.23473,-46.593224,2858
47.99863,-156.8906,-27.857937,2859
20.79057,156.69012,-53.13352,2860
14.106515,-83.378136,-54.603287,2861
238.93524,363.22485,-103.99747,2862
30.295351,-179.92781,14.719042,2863
109.91828,16.612867,-73.735115,2864
167.62787,-102.15165,-1.2164452,2865
-59.226456,184.14064,-102.011856,2866
6.6190815,193.45221,-74.169655,2867
-29.45872,-86.29841,-55.15086,2868
-94.502686,10.124746,-29.34742,2869
-135.9002,-223.95363,-24.73382,2870
271.55377,-35.949287,-9.870788,2871
64.8472,-69.28593,62.76421,2904
-269.87085,14.00288,-7.185596,2970
63.07108,-80.53943,-3.9388049,2993
-190.7428,-222.03383,33.4388,2999
-52.95852,-48.187054,81.91353,3038
-80.89699,-47.221943,15.589396,3051
-0.9557288,-151.25705,28.769909,3052
-216.93198,-77.881325,-8.976549,3059
-185.57463,46.322475,14.798287,3060
45.94163,-10.621199,-8.733743,3061
36.900925,-194.34059,48.661453,3062
-76.716736,-129.83572,37.23454,3063
-87.87386,-38.1923,37.69617,3064
-82.05676,-148.21913,22.449377,3065
-9.695798,-38.853176,50.399296,3066
9.007693,-93.12306,21.80968,3067
-205.59705,-218.89696,34.890175,3068
-195.07408,-66.557976,17.804197,3069
-17.08857,-153.9395,52.334976,3070
11.087642,-102.58016,16.11119,3071
-94.135765,78.6674,-12.986444,3072
-8.19143,-29.53659,-32.497093,3073
186.38785,74.503426,-30.405336,3074
59.136387,-211.71126,2.2387724,3075
130.58864,-127.26423,3.386092,3076
6.196455,-70.64937,-29.330292,3077
-79.48771,-25.493122,-9.2415695,3078
-145.61693,-176.16966,-20.879755,3079
246.28587,-55.100075,-2.9514987,3080
138.75328,-101.84355,-16.644587,3081
-153.56851,-58.116196,-6.843313,3082
67.7498,-64.81612,-58.975662,3083
53.512016,-5.143168,-47.60707,3084
2.4883642,-203.37228,0.30038512,3085
-109.313446,-129.63727,-42.429535,3086
176.56282,-9.638839,-10.715033,3087
-34.6733,-63.722485,-31.773584,3088
-42.103943,-122.362785,-52.573284,3089
48.740284,-209.09529,4.107465,3090
61.091248,-156.78598,14.877748,3091
-59.51365,-66.99917,-20.039145,3092
-86.73734,-130.01173,-13.388739,3093
67.58452,-25.913435,-25.69478,3094
72.12136,-14.157223,-7.3980627,3095
-18.902533,25.374014,-54.26761,3096
83.56153,-143.31308,3.7193348,3097
29.401712,-123.00731,-8.895039,3098
-3.1197994,-2.5096478,-65.542656,3099
-17.343729,93.49916,-45.675014,3100
101.74266,76.9966,-22.031742,3101
-90.73909,224.36961,-54.714985,3102
211.14055,-48.151485,21.888758,3103
-17.889732,-60.970406,-12.4726095,3104
69.02192,-121.11623,-3.1960964,3105
88.67584,-44.051914,-40.808407,3106
43.33376,-2.5608578,-50.71245,3107
-265.57666,-18.58279,-48.687492,3108
16.830574,194.50203,-81.43108,3109
34.92248,-59.04001,1.7879418,3110
58.238358,0.34784192,-35.236,3111
-62.151672,-195.34056,17.36116,3112
-221.2988,235.12518,-74.08233,3113
-117.60547,183.64337,-79.238304,3114
27.398594,23.87438,-35.264263,3115
-19.104998,-198.89096,3.767788,3116
20.135193,157.35814,-38.96936,3117
125.0737,-53.39594,42.95457,3118
-39.71478,-176.02701,66.4478,3119
-85.60139,-85.38645,21.405195,3120
32.390358,-37.034794,18.4637,3121
-160.93336,139.32848,30.020597,3122
24.054386,-127.246956,37.353474,3123
137.68098,44.966537,45.047836,3124
22.584686,-26.421019,32.671585,3125
55.759933,111.982506,-4.8089705,3126
-118.33003,65.88965,-25.635008,3127
-176.20749,73.94359,-17.25881,3128
306.54935,-25.88689,55.612896,3129
-0.8354657,48.75983,6.0624866,3130
-44.65512,187.45651,-30.692196,3131
-63.562607,178.06921,-29.030819,3132
107.45667,-62.52368,28.68483,3133
2.9461694,14.57306,4.1154966,3134
-30.759642,-23.28213,18.47097,3135
-10.832879,-128.95207,47.41201,3136
113.118034,-141.95454,33.620308,3137
83.83109,65.76502,25.825888,3138
1.4492056,-61.59497,28.088894,3139
-48.00444,-102.743546,27.50117,3140
-29.994612,30.15186,0.77518547,3141
57.220867,-108.070526,30.044989,3142
104.08612,-26.723377,61.97402,3143
-90.30144,195.22661,-24.754744,3144
-57.298172,-2.150254,23.375904,3145
78.46275,46.403347,29.168158,3146
-10.834565,-122.25477,56.971077,3147
-80.15035,213.29138,-25.837746,3148
-41.671967,46.54176,-10.726681,3149
-35.825005,36.05854,-10.050826,3150
269.32446,-28.12822,37.28942,3151
-107.77324,46.73338,19.055256,3152
200.06732,60.457962,32.812725,3153
-36.82549,25.167582,-44.37602,3154
235.63554,-22.135107,-50.32622,3155
175.86787,75.340904,-39.328182,3156
191.62714,-42.320698,23.02702,3157
148.31761,-95.26546,-20.83601,3158
-30.532446,-124.400246,-49.69785,3159
-12.057556,-63.36684,-19.535694,3160
-3.6546483,-57.10785,-10.5273075,3161
65.78164,74.32586,-30.13001,3162
-41.705376,-129.0905,-13.066921,3163
-24.474583,-87.30952,3.9230912,3164
89.8581,-76.83576,-76.90472,3165
97.33591,268.13834,-66.9721,3166
108.928055,-43.831318,15.20502,3167
24.148357,29.523438,-48.02817,3168
-13.197926,-47.65941,-30.847982,3169
107.264114,-166.6916,14.766171,3170
41.55782,-218.13918,-3.3810532,3171
-23.026026,123.16111,-37.3366,3172
136.50105,30.101675,-20.177742,3173
-49.003384,18.718994,-64.29374,3174
175.82231,-36.00153,-21.2441,3175
-6.008881,-36.190872,-39.053707,3176
197.72287,-30.102829,-16.25661,3177
-98.308464,-199.6051,-26.078846,3178
-131.06647,-40.82601,-33.25566,3179
-10.798827,-199.33383,-65.3076,3180
-107.08131,-1.7465459,-34.850117,3181
172.37056,22.23575,5.092391,3182
24.423483,-153.6662,0.0989365,3183
-35.361244,-73.67884,-39.99143,3184
48.378727,59.04958,-29.577213,3185
121.20407,-34.520798,0.02162363,3186
27.364878,25.512072,-22.094257,3187
-106.06538,44.88695,-40.75874,3188
76.89214,22.893124,-16.787046,3189
160.49533,35.59906,-9.655269,3190
30.55072,-63.334213,-30.683634,3191
49.425087,51.242542,-38.661613,3192
-239.74284,388.06335,-105.1398,3193
-15.653778,201.40405,-59.677837,3194
-30.86619,-131.86122,-8.162777,3195
46.278095,101.95644,-64.105965,3196
-89.03164,-118.10776,-0.65887254,3197
201.09616,-56.44159,12.17763,3198
130.44937,99.07102,-29.3679,3199
103.02067,-148.46486,4.5461936,3200
120.26425,-4.778778,11.050606,3201
169.03474,301.46167,-70.51861,3202
-32.63253,63.54029,-58.40151,3203
-133.09976,-15.883231,-35.37763,3204
-77.182816,-123.80158,-14.308486,3205
